Time,Yaw_Angle
1773653925.3856905,90.1
1773653925.485515,90.1
1773653925.5859594,90.1
1773653925.6856353,90.1
1773653925.7858863,90.1
1773653925.8851418,90.1
1773653925.9851496,90.1
1773653926.085278,90.1
1773653926.185207,90.1
1773653926.2852852,90.1
1773653926.3852918,90.1
1773653926.4857154,90.1
1773653926.5862122,90.1
1773653926.685244,90.1
1773653926.7861693,90.1
1773653926.885286,90.1
1773653926.986181,90.1
1773653927.0852778,90.1
1773653927.1857574,90.1
1773653927.285494,90.1
1773653927.3850853,90.1
1773653927.4859366,90.1
1773653927.5856893,90.1
1773653927.6856525,90.1
1773653927.7860608,90.1
1773653927.885159,90.1
1773653927.985933,90.1
1773653928.0856967,90.1
1773653928.1856456,90.1
1773653928.2865176,90.1
1773653928.3855193,90.1
1773653928.4852498,90.1
1773653928.5853162,90.1
1773653928.6852121,90.1
1773653928.785256,90.1
1773653928.8852987,90.1
1773653928.9854922,90.1
1773653929.0858977,90.1
1773653929.185323,90.1
1773653929.2852778,90.1
1773653929.3853655,90.1
1773653929.485481,90.1
1773653929.5859034,90.1
1773653929.6858153,90.1
1773653929.7856734,90.1
1773653929.8853478,90.1
1773653929.9852881,90.1
1773653930.0854716,90.1
1773653930.1852896,90.1
1773653930.285921,90.1
1773653930.3858054,90.1
1773653930.48547,90.1
1773653930.58585,90.1
1773653930.6855803,90.1
1773653930.7859485,90.1
1773653930.88589,90.1
1773653930.9853363,90.1
1773653931.0858629,90.1
1773653931.1854043,90.1
1773653931.2851188,90.1
1773653931.3858256,90.1
1773653931.4861042,90.1
1773653931.5854154,90.1
1773653931.6855645,90.1
1773653931.7854269,90.1
1773653931.8853111,90.1
1773653931.9853075,90.1
1773653932.0854247,90.1
1773653932.185456,90.1
1773653932.2853065,90.1
1773653932.3850608,90.1
1773653932.485461,90.1
1773653932.5852757,90.1
1773653932.6856067,90.1
1773653932.7857268,90.1
1773653932.8857546,90.1
1773653932.985229,90.1
1773653933.0851953,90.1
1773653933.1855946,90.1
1773653933.2855985,90.1
1773653933.3854485,90.1
1773653933.4860647,90.1
1773653933.585518,90.1
1773653933.6860738,90.1
1773653933.7854147,90.1
1773653933.885555,90.1
1773653933.985449,90.1
1773653934.0853727,90.1
1773653934.1855195,90.1
1773653934.2851965,90.1
1773653934.3852413,90.1
1773653934.4851499,90.1
1773653934.585676,90.1
1773653934.6861851,90.1
1773653934.7858875,90.1
1773653934.885967,90.1
1773653934.9855742,90.1
1773653935.0853426,90.1
1773653935.1851523,90.1
1773653935.2850654,90.1
1773653935.3851871,90.1
1773653935.4852633,90.1
1773653935.5851755,90.1
1773653935.685173,90.1
1773653935.785194,90.1
1773653935.8851595,90.1
1773653935.9853673,90.1
1773653936.0852613,90.1
1773653936.1852224,90.1
1773653936.285363,90.1
1773653936.385227,90.1
1773653936.4854934,90.1
1773653936.5854437,90.1
1773653936.6852798,90.1
1773653936.7852902,90.1
1773653936.8853545,90.1
1773653936.98532,90.1
1773653937.0853088,90.1
1773653937.18529,90.1
1773653937.285525,90.1
1773653937.3852923,90.1
1773653937.4851847,90.1
1773653937.5852408,90.1
1773653937.6853137,90.1
1773653937.78518,90.1
1773653937.885269,90.1
1773653937.9851537,90.1
1773653938.0851784,90.1
1773653938.1853263,90.1
1773653938.2854567,90.1
1773653938.385348,90.1
1773653938.485137,90.1
1773653938.5851414,90.1
1773653938.6852,90.1
1773653938.7851648,90.1
1773653938.8852,90.1
1773653938.9851522,90.1
1773653939.0852299,90.1
1773653939.1851861,90.1
1773653939.285297,90.1
1773653939.3853276,90.1
1773653939.485393,90.1
1773653939.585217,90.1
1773653939.6851208,90.1
1773653939.7851646,90.1
1773653939.8853078,90.1
1773653939.9854398,90.1
1773653940.0851297,90.1
1773653940.1851764,90.1
1773653940.2852523,90.1
1773653940.3851917,90.1
1773653940.4853115,90.1
1773653940.5851595,90.1
1773653940.6853342,90.1
1773653940.7851617,90.1
1773653940.8853538,90.1
1773653940.985275,90.1
1773653941.0851278,90.1
1773653941.1851413,90.1
1773653941.285217,90.1
1773653941.3853223,90.1
1773653941.4853318,90.1
1773653941.5852942,90.1
1773653941.6851468,90.1
1773653941.7851985,90.1
1773653941.8853607,90.1
1773653941.9853652,90.1
1773653942.0852628,90.1
1773653942.1851707,90.1
1773653942.2852068,90.1
1773653942.385128,90.1
1773653942.4852507,90.1
1773653942.585203,90.1
1773653942.6852217,90.1
1773653942.7851262,90.1
1773653942.8852313,90.1
1773653942.9852824,90.1
1773653943.0854735,90.1
1773653943.1854374,90.1
1773653943.2851748,90.1
1773653943.3853657,90.1
1773653943.4852836,90.1
1773653943.585325,90.1
1773653943.6852415,90.1
1773653943.7851748,90.1
1773653943.8852136,90.1
1773653943.985374,90.1
1773653944.0854015,90.1
1773653944.185425,90.1
1773653944.2851472,90.1
1773653944.3851411,90.1
1773653944.4853017,90.1
1773653944.5852814,90.1
1773653944.6852818,90.1
1773653944.7864993,90.1
1773653944.8853621,90.1
1773653944.985337,90.1
1773653945.0851946,90.1
1773653945.1856582,90.1
1773653945.2856221,90.1
1773653945.3851469,90.1
1773653945.48535,90.1
1773653945.58562,90.1
1773653945.6856492,90.1
1773653945.7858312,90.1
1773653945.8851738,90.1
1773653945.9860756,90.1
1773653946.085307,90.1
1773653946.185978,90.1
1773653946.285697,90.1
1773653946.3852112,90.1
1773653946.4858248,90.1
1773653946.5858583,90.1
1773653946.6858737,90.1
1773653946.7862473,90.1
1773653946.885439,90.1
1773653946.9860094,90.1
1773653947.0858521,90.1
1773653947.185743,90.1
1773653947.2851117,90.1
1773653947.385272,90.1
1773653947.4853485,90.1
1773653947.5857084,90.1
1773653947.685938,90.1
1773653947.7851603,90.1
1773653947.8858771,90.1
1773653947.9853246,90.1
1773653948.0860536,90.1
1773653948.1860442,90.1
1773653948.2850964,90.1
1773653948.3855114,90.1
1773653948.485675,90.1
1773653948.5859427,90.1
1773653948.6857693,90.1
1773653948.7857764,90.1
1773653948.8859754,90.1
1773653948.9857762,90.1
1773653949.0860627,90.1
1773653949.1858401,90.1
1773653949.285362,90.1
1773653949.3861332,90.1
1773653949.4859984,90.1
1773653949.5859065,90.1
1773653949.6857336,90.1
1773653949.7853272,90.1
1773653949.885702,90.1
1773653949.985859,90.1
1773653950.086125,90.1
1773653950.1860478,90.1
1773653950.2861645,90.1
1773653950.3857262,90.1
1773653950.4853022,90.1
1773653950.585884,90.1
1773653950.6856937,90.1
1773653950.785982,90.1
1773653950.8855247,90.1
1773653950.9851742,90.1
1773653951.0853183,90.1
1773653951.1856575,90.1
1773653951.2852254,90.1
1773653951.3858936,90.1
1773653951.4856107,90.1
1773653951.585951,90.1
1773653951.6860266,90.1
1773653951.786031,90.1
1773653951.8856041,90.1
1773653951.9853528,90.1
1773653952.0857985,90.1
1773653952.1861317,90.1
1773653952.286456,90.1
1773653952.3851833,90.1
1773653952.4853897,90.1
1773653952.5858903,90.1
1773653952.685886,90.1
1773653952.785889,90.1
1773653952.885441,90.1
1773653952.9856248,90.1
1773653953.0852327,90.1
1773653953.1853554,90.1
1773653953.2862008,90.1
1773653953.3852372,90.1
1773653953.4851363,90.1
1773653953.5862055,90.1
1773653953.685962,90.1
1773653953.7852263,90.1
1773653953.885265,90.1
1773653953.9854927,90.1
1773653954.0855494,90.1
1773653954.1861556,90.1
1773653954.2853293,90.1
1773653954.385187,90.1
1773653954.4851718,90.1
1773653954.585175,90.1
1773653954.6857579,90.1
1773653954.785348,90.1
1773653954.8852048,90.1
1773653954.9859788,90.1
1773653955.0853262,90.1
1773653955.1857924,90.1
1773653955.2860343,90.1
1773653955.3860695,90.1
1773653955.4859922,90.1
1773653955.585873,90.1
1773653955.6860995,90.1
1773653955.7856767,90.1
1773653955.8853402,90.1
1773653955.9855604,90.1
1773653956.0852726,90.1
1773653956.1858437,90.1
1773653956.2853215,90.1
1773653956.3851788,90.1
1773653956.4851878,90.1
1773653956.5860672,90.1
1773653956.6855536,90.1
1773653956.786075,90.1
1773653956.885636,90.1
1773653956.985575,90.1
1773653957.0859954,90.1
1773653957.1857047,90.1
1773653957.285893,90.1
1773653957.3854609,90.1
1773653957.4855568,90.1
1773653957.585935,90.1
1773653957.685387,90.1
1773653957.7859325,90.1
1773653957.8857615,90.1
1773653957.985899,90.1
1773653958.0862656,90.1
1773653958.1851783,90.1
1773653958.2861493,90.1
1773653958.385791,90.1
1773653958.4853604,90.1
1773653958.5860229,90.1
1773653958.6855078,90.1
1773653958.786046,90.1
1773653958.885452,90.1
1773653958.985473,90.1
1773653959.0857422,90.1
1773653959.1852279,90.1
1773653959.2861273,90.1
1773653959.3855865,90.1
1773653959.4852057,90.1
1773653959.5854907,90.1
1773653959.685347,90.1
1773653959.7857754,90.1
1773653959.885765,90.1
1773653959.9857748,90.1
1773653960.0858316,90.1
1773653960.1854439,90.1
1773653960.286065,90.1
1773653960.385225,90.1
1773653960.4854743,90.1
1773653960.5856822,90.1
1773653960.6853673,90.1
1773653960.7858212,90.1
1773653960.885395,90.1
1773653960.9852035,90.1
1773653961.0853543,90.1
1773653961.1853418,90.1
1773653961.2854068,90.1
1773653961.3853528,90.1
1773653961.4853096,90.1
1773653961.585178,90.1
1773653961.6852717,90.1
1773653961.785688,90.1
1773653961.885357,90.1
1773653961.9861739,90.1
1773653962.0852993,90.1
1773653962.1854188,90.1
1773653962.2854524,90.1
1773653962.3853765,90.1
1773653962.4852548,90.1
1773653962.5852015,90.1
1773653962.68537,90.1
1773653962.7857816,90.1
1773653962.885424,90.1
1773653962.9861479,90.1
1773653963.0855014,90.1
1773653963.1852021,90.1
1773653963.2853472,90.1
1773653963.3852363,90.1
1773653963.485998,90.1
1773653963.585371,90.1
1773653963.6853883,90.1
1773653963.7862215,90.1
1773653963.8855867,90.1
1773653963.9857736,90.1
1773653964.0856435,90.1
1773653964.1853464,90.1
1773653964.2859085,90.1
1773653964.3859365,90.1
1773653964.4859536,90.1
1773653964.5851982,90.1
1773653964.6852353,90.1
1773653964.7861817,90.1
1773653964.8857381,90.1
1773653964.9858263,90.1
1773653965.0858235,90.1
1773653965.1855102,90.1
1773653965.2861402,90.1
1773653965.38574,90.1
1773653965.4860039,90.1
1773653965.5852277,90.1
1773653965.6853373,90.1
1773653965.7859228,90.1
1773653965.8855748,90.1
1773653965.9859562,90.1
1773653966.0858996,90.1
1773653966.1853368,90.1
1773653966.2860255,90.1
1773653966.3856945,90.1
1773653966.4862766,90.1
1773653966.5859954,90.1
1773653966.686043,90.1
1773653966.7862847,90.1
1773653966.8856373,90.1
1773653966.9857004,90.1
1773653967.0857735,90.1
1773653967.1857402,90.1
1773653967.2861152,90.1
1773653967.3858697,90.1
1773653967.4858513,90.1
1773653967.5854573,90.1
1773653967.6859412,90.1
1773653967.7851794,90.1
1773653967.885879,90.1
1773653967.9858432,90.1
1773653968.0859327,90.1
1773653968.1858354,90.1
1773653968.2859662,90.1
1773653968.3858423,90.1
1773653968.4859865,90.1
1773653968.5859368,90.1
1773653968.6853948,90.1
1773653968.7854424,90.1
1773653968.8858857,90.1
1773653968.9857447,90.1
1773653969.08574,90.1
1773653969.18581,90.1
1773653969.2853894,90.1
1773653969.3858087,90.1
1773653969.4854574,90.1
1773653969.586094,90.1
1773653969.6853383,90.1
1773653969.7852566,90.1
1773653969.8858323,90.1
1773653969.9859898,90.1
1773653970.085854,90.1
1773653970.1860442,90.1
1773653970.285273,90.1
1773653970.385779,90.1
1773653970.485691,90.1
1773653970.5857468,90.1
1773653970.6854215,90.1
1773653970.7852802,90.1
1773653970.8857794,90.1
1773653970.985599,90.1
1773653971.0858812,90.1
1773653971.1858065,90.1
1773653971.2857692,90.1
1773653971.3859506,90.1
1773653971.4858096,90.1
1773653971.585786,90.1
1773653971.6852438,90.1
1773653971.7861998,90.1
1773653971.885418,90.1
1773653971.9854624,90.1
1773653972.0858772,90.1
1773653972.1854398,90.1
1773653972.2854629,90.1
1773653972.38518,90.1
1773653972.485844,90.1
1773653972.5861824,90.1
1773653972.686133,90.1
1773653972.786343,90.1
1773653972.8851728,90.1
1773653972.9858055,90.1
1773653973.0864635,90.1
1773653973.1862142,90.1
1773653973.2858021,90.1
1773653973.3853078,90.1
1773653973.486035,90.1
1773653973.5859609,90.1
1773653973.685875,90.1
1773653973.78647,90.1
1773653973.885414,90.1
1773653973.9860163,90.1
1773653974.0856972,90.1
1773653974.185909,90.1
1773653974.2866056,90.1
1773653974.385527,90.1
1773653974.4859154,90.1
1773653974.5854647,90.1
1773653974.6851583,90.1
1773653974.785247,90.1
1773653974.8852248,90.1
1773653974.9856064,90.1
1773653975.0858266,90.1
1773653975.1854217,90.1
1773653975.2863457,90.1
1773653975.386082,90.1
1773653975.4857445,90.1
1773653975.5860915,90.1
1773653975.6859903,90.1
1773653975.7853117,90.1
1773653975.885757,90.1
1773653975.9851828,90.1
1773653976.0859523,90.1
1773653976.1860132,90.1
1773653976.2858067,90.1
1773653976.386012,90.1
1773653976.4853737,90.1
1773653976.5857167,90.1
1773653976.6858268,90.1
1773653976.785263,90.1
1773653976.885828,90.1
1773653976.9861574,90.1
1773653977.0860484,90.1
1773653977.1858962,90.1
1773653977.2856884,90.1
1773653977.3856025,90.1
1773653977.485455,90.1
1773653977.58518,90.1
1773653977.68594,90.1
1773653977.785947,90.1
1773653977.8853073,90.1
1773653977.9858005,90.1
1773653978.0857372,90.1
1773653978.1858242,90.1
1773653978.2857304,90.1
1773653978.3860977,90.1
1773653978.4851274,90.1
1773653978.5860713,90.1
1773653978.6857102,90.1
1773653978.78604,90.1
1773653978.886018,90.1
1773653978.98563,90.1
1773653979.0864043,90.1
1773653979.1861968,90.1
1773653979.2860324,90.1
1773653979.3860395,90.1
1773653979.485447,90.1
1773653979.5861392,90.1
1773653979.6859531,90.1
1773653979.786067,90.1
1773653979.8853376,90.1
1773653979.985763,90.1
1773653980.0854878,90.1
1773653980.1857595,90.1
1773653980.2856872,90.1
1773653980.3858695,90.1
1773653980.4855418,90.1
1773653980.5852926,90.1
1773653980.6859355,90.1
1773653980.7858403,90.1
1773653980.8854113,90.1
1773653980.9859295,90.1
1773653981.0852547,90.1
1773653981.1860976,90.1
1773653981.2857077,90.1
1773653981.385743,90.1
1773653981.4856195,90.1
1773653981.5851169,90.1
1773653981.6864257,90.1
1773653981.7858655,90.1
1773653981.885171,90.1
1773653981.9856858,90.1
1773653982.0854259,90.1
1773653982.185841,90.1
1773653982.2858548,90.1
1773653982.3856983,90.1
1773653982.485955,90.1
1773653982.5852501,90.1
1773653982.6865687,90.1
1773653982.7857385,90.1
1773653982.8852894,90.1
1773653982.9857278,90.1
1773653983.0852344,90.1
1773653983.1851282,90.1
1773653983.2852378,90.1
1773653983.386131,90.1
1773653983.4857745,90.1
1773653983.5853212,90.1
1773653983.6850953,90.1
1773653983.7853067,90.1
1773653983.8858435,90.1
1773653983.9854164,90.1
1773653984.085217,90.1
1773653984.1857376,90.1
1773653984.2859824,90.1
1773653984.3857431,90.1
1773653984.4855855,90.1
1773653984.5853581,90.1
1773653984.6858473,90.1
1773653984.7851295,90.1
1773653984.8851233,90.1
1773653984.985825,90.1
1773653985.085924,90.1
1773653985.185541,90.1
1773653985.2855015,90.1
1773653985.3860025,90.1
1773653985.4860697,90.1
1773653985.5861013,90.1
1773653985.6853034,90.1
1773653985.7855215,90.1
1773653985.8857539,90.1
1773653985.9853766,90.1
1773653986.0861404,90.1
1773653986.1852841,90.1
1773653986.2857194,90.1
1773653986.385723,90.1
1773653986.4853337,90.1
1773653986.5852654,90.1
1773653986.6851113,90.1
1773653986.7855537,90.1
1773653986.8856487,90.1
1773653986.9851727,90.1
1773653987.0860023,90.1
1773653987.1853626,90.1
1773653987.2851768,90.1
1773653987.3852923,90.1
1773653987.4852555,90.1
1773653987.585117,90.1
1773653987.6853464,90.1
1773653987.7856178,90.1
1773653987.885754,90.1
1773653987.9852016,90.1
1773653988.08584,90.1
1773653988.1854181,90.1
1773653988.2858226,90.1
1773653988.3854203,90.1
1773653988.4854658,90.1
1773653988.5858402,90.1
1773653988.6856663,90.1
1773653988.7858348,90.1
1773653988.8852875,90.1
1773653988.9857285,90.1
1773653989.0857136,90.1
1773653989.1854095,90.1
1773653989.2858427,90.1
1773653989.385104,90.1
1773653989.4851332,90.1
1773653989.5860028,90.1
1773653989.6852946,90.1
1773653989.785103,90.1
1773653989.885828,90.1
1773653989.986078,90.1
1773653990.0858269,90.1
1773653990.1852844,90.1
1773653990.2859476,90.1
1773653990.3858178,90.1
1773653990.4859588,90.1
1773653990.5857666,90.1
1773653990.6852672,90.1
1773653990.785593,90.1
1773653990.885948,90.1
1773653990.9852073,90.1
1773653991.085049,90.1
1773653991.185834,90.1
1773653991.2851446,90.1
1773653991.3856847,90.1
1773653991.4857419,90.1
1773653991.5857441,90.1
1773653991.6859775,90.1
1773653991.7856243,90.1
1773653991.8855553,90.1
1773653991.9852831,90.1
1773653992.085565,90.1
1773653992.1853626,90.1
1773653992.2859101,90.1
1773653992.385476,90.1
1773653992.4859052,90.1
1773653992.585693,90.1
1773653992.686206,90.1
1773653992.7854173,90.1
1773653992.8854256,90.1
1773653992.9860656,90.1
1773653993.085402,90.1
1773653993.1859775,90.1
1773653993.285439,90.1
1773653993.3857834,90.1
1773653993.4859958,90.1
1773653993.585766,90.1
1773653993.6857574,90.1
1773653993.7852514,90.1
1773653993.8864005,90.1
1773653993.9859824,90.1
1773653994.0852587,90.1
1773653994.185259,90.1
1773653994.2852142,90.1
1773653994.3852599,90.1
1773653994.4851818,90.1
1773653994.585302,90.1
1773653994.685234,90.1
1773653994.7853136,90.1
1773653994.8852494,90.1
1773653994.985158,90.1
1773653995.0852942,90.1
1773653995.1852548,90.1
1773653995.2853773,90.1
1773653995.3851738,90.1
1773653995.485094,90.1
1773653995.585113,90.1
1773653995.6852396,90.1
1773653995.7851026,90.1
1773653995.885178,90.1
1773653995.9851754,90.1
1773653996.085154,90.1
1773653996.185141,90.1
1773653996.2856486,90.1
1773653996.3852613,90.1
1773653996.4853427,90.1
1773653996.5853646,90.1
1773653996.6852236,90.1
1773653996.7852716,90.1
1773653996.8851922,90.1
1773653996.985323,90.1
1773653997.0854294,90.1
1773653997.185177,90.1
1773653997.2853518,90.1
1773653997.385224,90.1
1773653997.4854572,90.1
1773653997.5852187,90.1
1773653997.685284,90.1
1773653997.7853022,90.1
1773653997.8852882,90.1
1773653997.9851742,90.1
1773653998.0853233,90.1
1773653998.1852305,90.1
1773653998.2851286,90.1
1773653998.3852322,90.1
1773653998.4853127,90.1
1773653998.585421,90.1
1773653998.685358,90.1
1773653998.7852368,90.1
1773653998.8851748,90.1
1773653998.9852536,90.1
1773653999.085202,90.1
1773653999.1853404,90.1
1773653999.2853775,90.1
1773653999.3851585,90.1
1773653999.4851968,90.1
1773653999.585293,90.1
1773653999.6851656,90.1
1773653999.7852888,90.1
1773653999.885129,90.1
1773653999.9853485,90.1
1773654000.0851545,90.1
1773654000.1852772,90.1
1773654000.2853346,90.1
1773654000.3852248,90.1
1773654000.485296,90.1
1773654000.5852742,90.1
1773654000.6853333,90.1
1773654000.785349,90.1
1773654000.8852727,90.1
1773654000.9853766,90.1
1773654001.0853558,90.1
1773654001.1852832,90.1
1773654001.2854636,90.1
1773654001.385128,90.1
1773654001.4853616,90.1
1773654001.5854607,90.1
1773654001.685273,90.1
1773654001.7852197,90.1
1773654001.8853056,90.1
1773654001.9854584,90.1
1773654002.0852118,90.1
1773654002.1851783,90.1
1773654002.2854097,90.1
1773654002.3851736,90.1
1773654002.4851286,90.1
1773654002.585348,90.1
1773654002.6852841,90.1
1773654002.7851102,90.1
1773654002.8853617,90.1
1773654002.9852629,90.1
1773654003.0851758,90.1
1773654003.1854,90.1
1773654003.2851877,90.1
1773654003.3852677,90.1
1773654003.4852488,90.1
1773654003.5851898,90.1
1773654003.6852086,90.1
1773654003.7851686,90.1
1773654003.8852472,90.1
1773654003.9851866,90.1
1773654004.0851445,90.1
1773654004.185258,90.1
1773654004.285186,90.1
1773654004.3852184,90.1
1773654004.4853384,90.1
1773654004.5858808,90.1
1773654004.6857352,90.1
1773654004.785988,90.1
1773654004.885592,90.1
1773654004.9858806,90.1
1773654005.0853844,90.1
1773654005.1858754,90.1
1773654005.2853756,90.1
1773654005.3854089,90.1
1773654005.485355,90.1
1773654005.5859165,90.1
1773654005.6855798,90.1
1773654005.7857182,90.1
1773654005.886363,90.1
1773654005.9857297,90.1
1773654006.0859137,90.1
1773654006.1861722,90.1
1773654006.286404,90.1
1773654006.3852816,90.1
1773654006.485216,90.1
1773654006.5858874,90.1
1773654006.6857817,90.1
1773654006.7860966,90.1
1773654006.8859813,90.1
1773654006.985473,90.1
1773654007.0856504,90.1
1773654007.1858075,90.1
1773654007.286202,90.1
1773654007.385236,90.1
1773654007.485466,90.1
1773654007.5857935,90.1
1773654007.6858947,90.1
1773654007.7860723,90.1
1773654007.8864872,90.1
1773654007.985371,90.1
1773654008.0859306,90.1
1773654008.1856623,90.1
1773654008.2860076,90.1
1773654008.3852935,90.1
1773654008.4853842,90.1
1773654008.5851955,90.1
1773654008.6858885,90.1
1773654008.7852714,90.1
1773654008.8853803,90.1
1773654008.9852812,90.1
1773654009.0860493,90.1
1773654009.1859968,90.1
1773654009.2859008,90.1
1773654009.386078,90.1
1773654009.4854014,90.1
1773654009.5858796,90.1
1773654009.686054,90.1
1773654009.7858517,90.1
1773654009.886163,90.1
1773654009.9852538,90.1
1773654010.0861058,90.1
1773654010.1861434,90.1
1773654010.2857096,90.1
1773654010.3853269,90.1
1773654010.4853773,90.1
1773654010.5858703,90.1
1773654010.6858525,90.1
1773654010.786038,90.1
1773654010.886657,90.1
1773654010.9855683,90.1
1773654011.0862231,90.1
1773654011.1854846,90.1
1773654011.285794,90.1
1773654011.38611,90.1
1773654011.4855013,90.1
1773654011.5851882,90.1
1773654011.68567,90.1
1773654011.786115,90.1
1773654011.8865955,90.1
1773654011.9855103,90.1
1773654012.086097,90.1
1773654012.1858792,90.1
1773654012.2860897,90.1
1773654012.3860426,90.1
1773654012.4853787,90.1
1773654012.585289,90.1
1773654012.6854904,90.1
1773654012.7858958,90.1
1773654012.886135,90.1
1773654012.9853535,90.1
1773654013.0861444,90.1
1773654013.185888,90.1
1773654013.2859404,90.1
1773654013.385738,90.1
1773654013.4851224,90.1
1773654013.5853546,90.1
1773654013.6858983,90.1
1773654013.7851386,90.1
1773654013.8855329,90.1
1773654013.9854221,90.1
1773654014.0853028,90.1
1773654014.1859832,90.1
1773654014.286043,90.1
1773654014.3860078,90.1
1773654014.485376,90.1
1773654014.5855386,90.1
1773654014.6859088,90.1
1773654014.7857952,90.1
1773654014.8858478,90.1
1773654014.9852774,90.1
1773654015.0851912,90.1
1773654015.1850696,90.1
1773654015.285763,90.1
1773654015.3859105,90.1
1773654015.486408,90.1
1773654015.5856256,90.1
1773654015.6863656,90.1
1773654015.7856083,90.1
1773654015.8853266,90.1
1773654015.9851868,90.1
1773654016.0852435,90.1
1773654016.1854582,90.1
1773654016.2853518,90.1
1773654016.3853261,90.1
1773654016.4858701,90.1
1773654016.5852122,90.1
1773654016.68538,90.1
1773654016.7851715,90.1
1773654016.885141,90.1
1773654016.985738,90.1
1773654017.0851102,90.1
1773654017.1859272,90.1
1773654017.285879,90.1
1773654017.3858309,90.1
1773654017.4862332,90.1
1773654017.5853298,90.1
1773654017.6853673,90.1
1773654017.7861936,90.1
1773654017.8860269,90.1
1773654017.9857402,90.1
1773654018.0854063,90.1
1773654018.1856015,90.1
1773654018.2856953,90.1
1773654018.385914,90.1
1773654018.485884,90.1
1773654018.5855556,90.1
1773654018.6854382,90.1
1773654018.7859132,90.1
1773654018.8863277,90.1
1773654018.9862387,90.1
1773654019.085898,90.1
1773654019.1861155,90.1
1773654019.285996,90.1
1773654019.3859863,90.1
1773654019.4854846,90.1
1773654019.5885818,90.1
1773654019.68576,90.1
1773654019.7860715,90.1
1773654019.8860176,90.1
1773654019.9858105,90.1
1773654020.085705,90.1
1773654020.1852183,90.1
1773654020.2858243,90.1
1773654020.386143,90.1
1773654020.4857595,90.1
1773654020.5858004,90.1
1773654020.6854153,90.1
1773654020.7857158,90.1
1773654020.885959,90.1
1773654020.9852762,90.1
1773654021.085381,90.1
1773654021.1853812,90.1
1773654021.2857287,90.1
1773654021.3860118,90.1
1773654021.485875,90.1
1773654021.58546,90.1
1773654021.6851761,90.1
1773654021.7865455,90.1
1773654021.8859348,90.1
1773654021.9864473,90.1
1773654022.0858529,90.1
1773654022.1851447,90.1
1773654022.2853985,90.1
1773654022.3852036,90.1
1773654022.485507,90.1
1773654022.5855258,90.1
1773654022.6851454,90.1
1773654022.7859452,90.1
1773654022.88614,90.1
1773654022.9860852,90.1
1773654023.085276,90.1
1773654023.185263,90.1
1773654023.2853048,90.1
1773654023.3860834,90.1
1773654023.4856303,90.1
1773654023.5865045,90.1
1773654023.6854525,90.1
1773654023.7855244,90.1
1773654023.8855634,90.1
1773654023.9853637,90.1
1773654024.0859113,90.1
1773654024.18583,90.1
1773654024.2854786,90.1
1773654024.3862507,90.1
1773654024.4857478,90.1
1773654024.5866032,90.1
1773654024.6854272,90.1
1773654024.785289,90.1
1773654024.885332,90.1
1773654024.9856546,90.1
1773654025.0854795,90.1
1773654025.1851435,90.1
1773654025.285202,90.1
1773654025.3858619,90.1
1773654025.4854264,90.1
1773654025.5856738,90.1
1773654025.6857095,90.1
1773654025.7852654,90.1
1773654025.8851388,90.1
1773654025.9851522,90.1
1773654026.085235,90.1
1773654026.1853302,90.1
1773654026.2855392,90.1
1773654026.3851707,90.1
1773654026.4851756,90.1
1773654026.5853744,90.1
1773654026.68535,90.1
1773654026.7852783,90.1
1773654026.8853295,90.1
1773654026.9853768,90.1
1773654027.085455,90.1
1773654027.1852348,90.1
1773654027.2855573,90.1
1773654027.3851433,90.1
1773654027.4854379,90.1
1773654027.585375,90.1
1773654027.6853964,90.1
1773654027.785205,90.1
1773654027.8852892,90.1
1773654027.9851823,90.1
1773654028.085158,90.1
1773654028.185403,90.1
1773654028.285231,90.1
1773654028.3850536,90.1
1773654028.485188,90.1
1773654028.5852578,90.1
1773654028.6854062,90.1
1773654028.7851717,90.1
1773654028.885112,90.1
1773654028.9851987,90.1
1773654029.085151,90.1
1773654029.1853194,90.1
1773654029.2851398,90.1
1773654029.3851967,90.1
1773654029.4852166,90.1
1773654029.5853348,90.1
1773654029.6851845,90.1
1773654029.7852986,90.1
1773654029.8852327,90.1
1773654029.985233,90.1
1773654030.0851867,90.1
1773654030.1855645,90.1
1773654030.2853355,90.1
1773654030.3852673,90.1
1773654030.4851878,90.1
1773654030.5851476,90.1
1773654030.6854527,90.1
1773654030.7853355,90.1
1773654030.8851023,90.1
1773654030.9852948,90.1
1773654031.0851054,90.1
1773654031.185353,90.1
1773654031.285295,90.1
1773654031.3854764,90.1
1773654031.485343,90.1
1773654031.5851824,90.1
1773654031.6853771,90.1
1773654031.7854383,90.1
1773654031.8851132,90.1
1773654031.985132,90.1
1773654032.085153,90.1
1773654032.1852505,90.1
1773654032.2852616,90.1
1773654032.38513,90.1
1773654032.4851005,90.1
1773654032.5851722,90.1
1773654032.6851723,90.1
1773654032.78517,90.1
1773654032.8852427,90.1
1773654032.9852042,90.1
1773654033.0852761,90.1
1773654033.1852953,90.1
1773654033.285221,90.1
1773654033.385306,90.1
1773654033.48522,90.1
1773654033.5851233,90.1
1773654033.685135,90.1
1773654033.785151,90.1
1773654033.8852792,90.1
1773654033.9853146,90.1
1773654034.085198,90.1
1773654034.1852748,90.1
1773654034.2852385,90.1
1773654034.3852773,90.1
1773654034.4851809,90.1
1773654034.585356,90.1
1773654034.685305,90.1
1773654034.7852297,90.1
1773654034.8854005,90.1
